date,product_line,imp,clicks,spd,order7d,sales7d
10/6/2024,M,41931,91,91,91,3458
10/6/2024,P,6607930,8716,17432,8716,1847792
10/7/2024,AC,38622,57,57,57,#NUM!
10/7/2024,AD,24830,32,32,32,672
10/7/2024,C,1295668,2993,5986,2993,317258
10/7/2024,E,1803389,42367,84734,42367,550771
10/7/2024,G,1860400,5599,11198,5599,5710980
10/7/2024,M,24011,250,250,250,8750
10/7/2024,P,10664509,4050,4050,4050,449550
10/7/2024,T,163343,525,525,525,603750
10/8/2024,AC,21176,17,17,17,#NUM!
10/8/2024,AD,1727,11,11,11,484
10/8/2024,C,6243152,6635,13270,6635,3171530
10/8/2024,E,10892995,47153,94306,47153,11080955
10/8/2024,G,3028878,1041,2082,1041,644379
10/8/2024,M,86932,115,115,115,5750
10/8/2024,P,5763199,9047,9047,9047,2804570
10/8/2024,T,360212,751,1502,751,618073
10/9/2024,AC,3709,40,40,40,#NUM!
10/9/2024,AD,5559,23,23,23,805
10/9/2024,C,6414600,6044,12088,6044,1885728
10/9/2024,E,9312347,17794,17794,17794,1316756
10/9/2024,G,1828316,5355,5355,5355,278460
10/9/2024,M,59782,148,148,148,5476
10/9/2024,P,12972379,3055,3055,3055,381875
10/9/2024,T,40374,632,1264,632,187072
10/10/2024,AC,3179,34,34,34,#NUM!
10/10/2024,AD,19441,33,33,33,1452
10/10/2024,C,1230078,5784,11568,5784,2556528
10/10/2024,E,11264157,35247,70494,35247,2220561
10/10/2024,G,164022,1888,3776,1888,709888
10/10/2024,P,10522285,8095,8095,8095,5545075
10/10/2024,T,201535,343,343,343,80605
10/11/2024,AC,10753,43,43,43,#NUM!
10/11/2024,AD,4331,39,39,39,624
10/11/2024,C,3718949,329,658,329,40467
10/11/2024,E,5557448,10211,10211,10211,122532
10/11/2024,G,3036828,1474,1474,1474,1164460
10/11/2024,P,1730988,10420,10420,10420,7439880
10/11/2024,T,33243,368,736,368,394496
10/12/2024,AC,34764,70,70,70,#NUM!
10/12/2024,AD,18221,20,20,20,400
10/12/2024,C,163299,597,597,597,155817
10/12/2024,E,8606291,37613,37613,37613,3460396
10/12/2024,G,2959120,5553,5553,5553,2198988
10/12/2024,P,10134135,4020,8040,4020,2633100
10/12/2024,T,103171,255,255,255,243270
10/13/2024,AC,55921,17,17,17,#NUM!
10/13/2024,AD,24909,30,30,30,180
10/13/2024,C,204289,9970,19940,9970,3280130
10/13/2024,E,7576300,18049,36098,18049,902450
10/13/2024,G,2693776,6205,12410,6205,2140725
10/13/2024,P,11399468,6062,6062,6062,1745856
10/13/2024,T,62147,484,968,484,564828
10/14/2024,AC,46073,22,22,22,#NUM!
10/14/2024,AD,7094,36,36,36,1368
10/14/2024,C,6893558,7556,7556,7556,3823336
10/14/2024,E,12703806,23272,23272,23272,3979512
10/14/2024,G,173148,2431,2431,2431,1747889
10/14/2024,P,4652266,6564,13128,6564,1030548
10/14/2024,T,107606,781,1562,781,870815
10/15/2024,AC,27643,84,84,84,#NUM!
10/15/2024,AD,4862,15,15,15,330
10/15/2024,C,3275546,6551,6551,6551,1749117
10/15/2024,E,3827580,32788,65576,32788,7147784
10/15/2024,G,3224956,2782,5564,2782,1424384
10/15/2024,P,8469754,10474,20948,10474,6933788
10/15/2024,T,433091,549,549,549,216855
10/16/2024,AC,42987,27,27,27,#NUM!
10/16/2024,AD,13862,3,3,3,90
10/16/2024,C,2437685,4672,9344,4672,555968
10/16/2024,E,4189318,14208,28416,14208,809856
10/16/2024,G,5183682,6599,6599,6599,1867517
10/16/2024,P,13183679,9691,19382,9691,6473588
10/16/2024,T,359042,108,108,108,92664
10/17/2024,AC,5820,39,39,39,#NUM!
10/17/2024,AD,24344,31,31,31,1333
10/17/2024,B,122079,45,45,45,630
10/17/2024,C,2805913,6142,6142,6142,2929734
10/17/2024,E,3156656,39179,78358,39179,10539151
10/17/2024,G,3685284,4436,4436,4436,275032
10/17/2024,P,12894880,6273,6273,6273,4999581
10/17/2024,T,33594,211,211,211,244971
10/18/2024,AC,12958,38,38,38,#NUM!
10/18/2024,C,6942280,10973,32919,10973,296271
10/18/2024,E,5320996,39122,39122,39122,7980888
10/18/2024,G,3576091,1998,3996,1998,1334664
10/18/2024,P,6999702,4705,4705,4705,2281925
10/18/2024,T,203799,129,129,129,104490
10/19/2024,AC,28649,20,20,20,#NUM!
10/19/2024,C,6340171,2164,4328,2164,1142592
10/19/2024,E,6331800,26576,53152,26576,8158832
10/19/2024,G,5050072,4588,4588,4588,3083136
10/19/2024,P,7054348,8270,8270,8270,1124720
10/19/2024,T,323059,411,822,411,88365
10/20/2024,AC,38748,84,84,84,#NUM!
10/20/2024,C,1603140,9117,9117,9117,4604085
10/20/2024,E,10334163,12593,25186,12593,3576412
10/20/2024,G,2274935,962,1924,962,989898
10/20/2024,P,1985086,4023,4023,4023,2703456
10/20/2024,T,236217,93,93,93,83235
10/21/2024,AC,24273,72,72,72,#NUM!
10/21/2024,AD,7786,13,13,13,52
10/21/2024,C,426818,8399,33596,8399,2368518
10/21/2024,E,9239707,35707,71414,35707,6784330
10/21/2024,G,1725762,2757,5514,2757,71682
10/21/2024,M,71974,118,118,118,3894
10/21/2024,P,12876147,6511,13022,6511,5397619
10/21/2024,T,247788,224,448,224,139328
10/22/2024,AC,12439,18,18,18,#NUM!
10/22/2024,C,7199491,2965,8895,2965,281675
10/22/2024,E,989085,15040,15040,15040,5474560
10/22/2024,G,2283572,541,541,541,163923
10/22/2024,M,20631,165,165,165,6105
10/22/2024,P,8636933,9860,19720,9860,2100180
10/22/2024,T,375750,255,255,255,188955
10/23/2024,AC,56129,66,66,66,#NUM!
10/23/2024,B,104577,13,13,13,364
10/23/2024,C,6778111,8096,16192,8096,607200
10/23/2024,E,3236799,25491,25491,25491,4384452
10/23/2024,G,509704,5805,11610,5805,3250800
10/23/2024,M,49166,97,97,97,2231
10/23/2024,P,1918263,11413,11413,11413,867388
10/23/2024,T,17608,93,186,93,83979
10/24/2024,AC,24673,38,38,38,#NUM!
10/24/2024,B,71579,115,115,115,6670
10/24/2024,C,674150,7262,7262,7262,3783502
10/24/2024,E,2247998,28191,56382,28191,3749403
10/24/2024,G,2291296,6345,6345,6345,526635
10/24/2024,M,89427,142,142,142,710
10/24/2024,P,2440480,9374,9374,9374,4377658
10/24/2024,T,170944,624,624,624,385008
10/25/2024,AC,3160,45,45,45,#NUM!
10/25/2024,B,106256,115,115,115,5405
10/25/2024,C,5271976,9095,36380,9095,2482935
10/25/2024,E,13825056,3883,7766,3883,753302
10/25/2024,G,2441070,3835,3835,3835,3999905
10/25/2024,M,42602,162,162,162,7938
10/25/2024,P,4250490,5960,5960,5960,2097920
10/25/2024,T,375475,704,704,704,864512
10/26/2024,AC,46572,27,27,27,#NUM!
10/26/2024,B,107508,35,35,35,1400
10/26/2024,C,1620654,3229,6458,3229,597365
10/26/2024,E,10133624,22701,22701,22701,7105413
10/26/2024,G,3726928,3540,7080,3540,1646100
10/26/2024,M,30052,184,184,184,6072
10/26/2024,P,1706923,7047,14094,7047,4946994
10/26/2024,T,342391,151,151,151,100264
10/27/2024,AC,28936,82,82,82,#NUM!
10/27/2024,B,26137,82,82,82,902
10/27/2024,C,6808390,9434,28302,9434,509436
10/27/2024,E,1103808,29027,58054,29027,5369995
10/27/2024,G,5254559,1176,2352,1176,1156008
10/27/2024,M,70742,131,131,131,2358
10/27/2024,P,8712685,8165,16330,8165,6417690
10/27/2024,T,416942,483,483,483,581532
10/28/2024,AC,26138,20,20,20,#NUM!
10/28/2024,B,69891,49,49,49,735
10/28/2024,C,5531719,3000,9000,3000,726000
10/28/2024,E,3876996,37049,74098,37049,9039956
10/28/2024,G,4920732,2422,4844,2422,564326
10/28/2024,M,34742,242,242,242,9922
10/28/2024,P,12461752,4930,4930,4930,596530
10/28/2024,T,106524,264,528,264,153384
10/29/2024,AC,23122,27,27,27,#NUM!
10/29/2024,B,50407,30,30,30,630
10/29/2024,C,4175798,10297,30891,10297,4798402
10/29/2024,E,13068525,19620,39240,19620,470880
10/29/2024,G,300590,3599,7198,3599,3008764
10/29/2024,M,6058,123,123,123,492
10/29/2024,P,9155943,12339,12339,12339,7181298
10/29/2024,T,355437,620,1240,620,615660
10/30/2024,AC,28635,25,25,25,#NUM!
10/30/2024,B,43408,172,172,172,2064
10/30/2024,C,6058897,11699,35097,11699,1825044
10/30/2024,E,3284816,20993,41986,20993,6381872
10/30/2024,G,925066,1154,1154,1154,1024752
10/30/2024,M,81153,217,217,217,8463
10/30/2024,P,8925345,12200,24400,12200,7490800
10/30/2024,T,174489,185,370,185,202390
10/31/2024,AC,36198,32,32,32,#NUM!
10/31/2024,B,4471,2,2,2,36
10/31/2024,C,6511570,11791,35373,11791,153283
10/31/2024,E,13014348,37515,37515,37515,7615545
10/31/2024,G,911120,5342,10684,5342,5598416
10/31/2024,M,40307,139,139,139,973
10/31/2024,P,5886443,11582,11582,11582,2490130
10/31/2024,T,29854,77,154,77,44891
11/1/2024,AC,32056,80,80,80,#NUM!
11/1/2024,B,55560,7,7,7,322
11/1/2024,C,6455228,3989,11967,3989,829712
11/1/2024,E,8932606,30459,60918,30459,1157442
11/1/2024,G,3871490,3828,7656,3828,2805924
11/1/2024,M,45184,206,206,206,2472
11/1/2024,P,4796498,12464,24928,12464,7652896
11/1/2024,T,213684,101,101,101,116049
11/2/2024,AC,50318,51,51,51,#NUM!
11/2/2024,B,62110,68,68,68,1088
11/2/2024,C,1324169,3580,14320,3580,365160
11/2/2024,E,11151223,19173,19173,19173,1112034
11/2/2024,G,2773576,3773,3773,3773,1984598
11/2/2024,M,65007,245,245,245,7105
11/2/2024,P,1419745,1787,3574,1787,1247326
11/2/2024,T,311419,180,180,180,52560
11/3/2024,AC,21470,62,62,62,#NUM!
11/3/2024,C,1165324,7250,14500,7250,1754500
11/3/2024,E,11720060,10028,20056,10028,1875236
11/3/2024,G,608213,3560,3560,3560,2111080
11/3/2024,M,63960,39,39,39,1053
11/3/2024,P,1310571,9373,18746,9373,2268266
11/3/2024,T,38317,327,654,327,283509
11/4/2024,AC,45618,38,38,38,#NUM!
11/4/2024,B,65179,88,88,88,5192
11/4/2024,C,3954974,11331,45324,11331,5087619
11/4/2024,E,4744074,1760,3520,1760,584320
11/4/2024,G,1684098,3541,3541,3541,1643024
11/4/2024,M,11509,119,119,119,5712
11/4/2024,P,7557670,1987,1987,1987,1154447
11/4/2024,T,260567,376,376,376,134984
11/5/2024,AC,54040,73,73,73,#NUM!
11/5/2024,C,7159141,1615,4845,1615,583015
11/5/2024,E,3152182,4057,8114,4057,462498
11/5/2024,G,229731,5977,5977,5977,5343438
11/5/2024,M,51690,249,249,249,12450
11/5/2024,P,10786292,9371,18742,9371,5706939
11/5/2024,T,133858,659,659,659,701176
11/6/2024,AC,18525,51,51,51,#NUM!
11/6/2024,B,126580,70,70,70,700
11/6/2024,C,787055,4693,4693,4693,661713
11/6/2024,E,3898559,34917,69834,34917,349170
11/6/2024,G,3289042,4088,4088,4088,1978592
11/6/2024,M,90194,142,142,142,2698
11/6/2024,P,10496038,10378,20756,10378,2532232
11/6/2024,T,380103,208,416,208,221312
11/7/2024,AC,38426,34,34,34,#NUM!
11/7/2024,C,531341,10837,21674,10837,1051189
11/7/2024,E,1978047,15511,15511,15511,5056586
11/7/2024,G,4767591,1105,1105,1105,396695
11/7/2024,M,23980,51,51,51,867
11/7/2024,P,688849,5633,11266,5633,4292346
11/7/2024,T,218042,31,62,31,2883
11/7/2024,N,15442,122,122,122,#NUM!
11/8/2024,AC,32901,34,34,34,#NUM!
11/8/2024,C,4096729,8418,8418,8418,1254282
11/8/2024,E,8309625,17862,35724,17862,857376
11/8/2024,G,4915220,864,864,864,794880
11/8/2024,M,36413,143,143,143,4433
11/8/2024,P,4698235,9205,18410,9205,6517140
11/8/2024,T,138330,84,168,84,56784
11/8/2024,N,80128,87,174,87,#NUM!
11/9/2024,AC,37921,79,79,79,#NUM!
11/9/2024,C,5953864,2236,4472,2236,480740
11/9/2024,E,9799576,22523,22523,22523,1351380
11/9/2024,G,448099,1161,2322,1161,1150551
11/9/2024,M,14521,60,60,60,3180
11/9/2024,P,2123483,10982,10982,10982,7654454
11/9/2024,T,186133,471,942,471,167205
11/9/2024,N,83953,75,225,75,#NUM!
11/10/2024,AC,41172,72,72,72,#NUM!
11/10/2024,C,3520109,223,223,223,96336
11/10/2024,E,7735472,24876,49752,24876,4353300
11/10/2024,G,5324124,4831,9662,4831,2995220
11/10/2024,M,11182,189,189,189,2646
11/10/2024,P,8694661,8816,8816,8816,1604512
11/10/2024,T,295303,435,435,435,209670
11/10/2024,N,47975,166,166,166,#NUM!
11/11/2024,AC,51343,84,84,84,#NUM!
11/11/2024,C,7206742,1245,3735,1245,400890
11/11/2024,E,7313691,9146,18292,9146,1710302
11/11/2024,G,2487414,2374,2374,2374,2331268
11/11/2024,M,52443,226,226,226,2712
11/11/2024,P,12259830,9741,9741,9741,3321681
11/11/2024,T,202511,699,699,699,878643
11/12/2024,AC,11911,42,42,42,#NUM!
11/12/2024,C,3945792,7493,22479,7493,1326261
11/12/2024,E,10720042,44664,89328,44664,5895648
11/12/2024,G,1700833,5617,5617,5617,4358792
11/12/2024,M,50835,54,54,54,918
11/12/2024,P,10576934,1418,2836,1418,1172686
11/12/2024,T,323066,356,712,356,252048
11/12/2024,N,44472,270,540,270,#NUM!
11/13/2024,AC,21868,79,79,79,#NUM!
11/13/2024,C,7095202,10221,40884,10221,255525
11/13/2024,E,7111718,32843,65686,32843,3284300
11/13/2024,G,2702978,5403,10806,5403,2793351
11/13/2024,M,89550,222,222,222,10656
11/13/2024,P,12547383,4849,4849,4849,3025776
11/13/2024,T,63003,739,739,739,492174
11/13/2024,N,64688,273,819,273,#NUM!
11/14/2024,AC,10441,67,67,67,#NUM!
11/14/2024,C,4565199,7528,30112,7528,715160
11/14/2024,E,13354841,5538,11076,5538,808548
11/14/2024,G,2095620,3181,6362,3181,73163
11/14/2024,M,48528,216,216,216,216
11/14/2024,P,2828789,5372,10744,5372,4104208
11/14/2024,T,175346,377,754,377,66729
11/14/2024,N,91251,277,277,277,#NUM!
11/15/2024,AC,52566,42,42,42,#NUM!
11/15/2024,C,1809741,5943,23772,5943,1984962
11/15/2024,E,5888206,44182,88364,44182,7599304
11/15/2024,G,3654741,4822,9644,4822,3915464
11/15/2024,M,4413,200,200,200,4400
11/15/2024,P,12181348,7629,7629,7629,3021084
11/15/2024,T,27603,671,671,671,325435
11/15/2024,N,93055,244,732,244,#NUM!
11/16/2024,AC,47142,31,31,31,#NUM!
11/16/2024,C,6765149,839,3356,839,207233
11/16/2024,E,2480888,10227,20454,10227,2771517
11/16/2024,G,1177128,799,799,799,71111
11/16/2024,M,11718,132,132,132,7920
11/16/2024,P,7479503,8857,17714,8857,6315041
11/16/2024,T,74168,488,488,488,389424
11/16/2024,N,30682,105,105,105,#NUM!
11/17/2024,AC,14339,20,20,20,#NUM!
11/17/2024,C,3839862,4442,13326,4442,1239318
11/17/2024,E,11639276,14709,29418,14709,3338943
11/17/2024,G,4271516,1034,2068,1034,93060
11/17/2024,M,44166,128,128,128,3072
11/17/2024,P,4951125,7551,15102,7551,6108759
11/17/2024,T,250636,453,453,453,457077
11/17/2024,N,99280,38,38,38,#NUM!
11/18/2024,AC,39024,48,48,48,#NUM!
11/18/2024,C,3239256,4655,4655,4655,921690
11/18/2024,E,10207524,44683,44683,44683,6747133
11/18/2024,G,3940849,1312,1312,1312,842304
11/18/2024,M,33212,114,114,114,3762
11/18/2024,P,7815240,9445,18890,9445,5893680
11/18/2024,T,107835,440,880,440,528880
11/18/2024,N,50285,95,95,95,#NUM!
11/19/2024,AC,49364,45,45,45,#NUM!
11/19/2024,C,7008386,6171,24684,6171,2449887
11/19/2024,E,7121185,31837,31837,31837,222859
11/19/2024,G,4602171,4365,4365,4365,3409065
11/19/2024,M,61032,99,99,99,1188
11/19/2024,P,9651588,5375,10750,5375,596625
11/19/2024,T,348391,490,490,490,531650
11/20/2024,AC,34278,66,66,66,#NUM!
11/20/2024,C,661342,11129,11129,11129,189193
11/20/2024,E,8380356,34764,34764,34764,139056
11/20/2024,G,5501219,6136,6136,6136,5516264
11/20/2024,M,88192,48,48,48,2544
11/20/2024,P,729952,4160,4160,4160,619840
11/20/2024,T,157155,730,1460,730,227030
11/21/2024,AC,43355,19,19,19,#NUM!
11/21/2024,C,4123177,5536,5536,5536,1317568
11/21/2024,E,8225760,28919,28919,28919,3210009
11/21/2024,G,5202484,3822,7644,3822,1421784
11/21/2024,M,26467,42,42,42,504
11/21/2024,P,1886739,6378,6378,6378,1364892
11/21/2024,T,191531,119,238,119,77588
11/22/2024,AC,22957,48,48,48,#NUM!
11/22/2024,C,1734435,10021,10021,10021,1833843
11/22/2024,E,12522216,5370,10740,5370,826980
11/22/2024,G,4197958,2751,5502,2751,1026123
11/22/2024,M,53647,116,116,116,4872
11/22/2024,P,6012435,10732,10732,10732,10732
11/22/2024,T,328081,466,466,466,395168
11/23/2024,AC,20481,24,24,24,#NUM!
11/23/2024,C,3700028,3235,6470,3235,1180775
11/23/2024,E,14431061,28030,56060,28030,10174890
11/23/2024,G,1141484,4486,4486,4486,2081504
11/23/2024,M,29241,14,14,14,574
11/23/2024,P,4416351,11732,23464,11732,9068836
11/23/2024,T,211211,491,982,491,233225
11/23/2024,N,27589,90,90,90,#NUM!
11/24/2024,AC,30953,79,79,79,#NUM!
11/24/2024,C,5345628,6026,12052,6026,1307642
11/24/2024,E,2539756,42600,42600,42600,12183600
11/24/2024,G,3624546,3641,7282,3641,826507
11/24/2024,M,21984,227,227,227,2724
11/24/2024,P,11897857,6507,6507,6507,4105917
11/24/2024,T,232446,285,570,285,303240
11/24/2024,N,11221,297,594,297,#NUM!
11/25/2024,AC,55325,60,60,60,#NUM!
11/25/2024,C,66628,11349,34047,11349,2678364
11/25/2024,E,507271,39660,79320,39660,2974500
11/25/2024,G,3457530,4873,9746,4873,3367243
11/25/2024,M,44299,44,44,44,2596
11/25/2024,P,9187689,4446,8892,4446,1075932
11/25/2024,T,377723,166,332,166,39674
11/26/2024,AC,23283,53,53,53,#NUM!
11/26/2024,C,4163003,2010,6030,2010,872340
11/26/2024,E,1348926,46984,93968,46984,2396184
11/26/2024,G,3577895,6053,6053,6053,3541005
11/26/2024,M,38158,179,179,179,6981
11/26/2024,P,4295951,5081,5081,5081,111782
11/26/2024,T,102749,350,350,350,213150
11/27/2024,AC,47908,25,25,25,#NUM!
11/27/2024,B,62121,159,159,159,3180
11/27/2024,C,1662023,1854,1854,1854,61182
11/27/2024,E,7008671,15627,31254,15627,890739
11/27/2024,G,1725234,4406,8812,4406,4480902
11/27/2024,M,64234,110,110,110,5830
11/27/2024,P,8790402,5999,5999,5999,1475754
11/27/2024,T,383910,614,614,614,661892
11/28/2024,AC,37255,21,21,21,#NUM!
11/28/2024,B,14750,199,199,199,3582
11/28/2024,C,1403036,5759,17277,5759,1554930
11/28/2024,E,2526106,21704,43408,21704,2799816
11/28/2024,G,4869388,5438,10876,5438,2713562
11/28/2024,M,21771,40,40,40,1960
11/28/2024,P,8488306,2749,2749,2749,54980
11/28/2024,T,367214,518,518,518,569282
11/29/2024,AC,15082,74,74,74,#NUM!
11/29/2024,B,9485,41,41,41,492
11/29/2024,C,1401018,11143,44572,11143,2451460
11/29/2024,E,1547516,21618,43236,21618,8063514
11/29/2024,G,4376690,5264,5264,5264,4669168
11/29/2024,M,15177,125,125,125,7250
11/29/2024,P,13508261,5711,5711,5711,11422
11/29/2024,T,266495,448,448,448,255360
11/30/2024,AC,10152,53,53,53,#NUM!
11/30/2024,B,121567,28,28,28,1064
11/30/2024,C,5598567,2231,4462,2231,401580
11/30/2024,E,11648999,34507,69014,34507,8178159
11/30/2024,G,625003,4508,4508,4508,3583860
11/30/2024,M,34761,203,203,203,1015
11/30/2024,P,13234549,7484,14968,7484,4460464
11/30/2024,T,196581,43,43,43,6536
12/1/2024,AC,52655,27,27,27,#NUM!
12/1/2024,B,51178,174,174,174,4698
12/1/2024,C,1073560,6079,12158,6079,2553180
12/1/2024,E,13341428,47896,95792,47896,9483408
12/1/2024,G,4669317,741,1482,741,56316
12/1/2024,M,45656,96,96,96,3552
12/1/2024,P,10820686,2338,4676,2338,1624910
12/1/2024,T,109683,388,388,388,203312
12/2/2024,AC,25267,42,42,42,#NUM!
12/2/2024,B,44813,2,2,2,4
12/2/2024,C,2168754,7892,31568,7892,3788160
12/2/2024,E,13839694,21553,21553,21553,366401
12/2/2024,G,3991179,4874,4874,4874,97480
12/2/2024,M,8711,80,80,80,1280
12/2/2024,P,13225461,7517,15034,7517,894523
12/2/2024,T,73448,591,591,591,419019
12/3/2024,AC,54913,74,74,74,#NUM!
12/3/2024,B,24535,108,108,108,3672
12/3/2024,C,880591,11709,35127,11709,5292468
12/3/2024,E,13872424,37309,74618,37309,11752335
12/3/2024,G,3831072,2830,2830,2830,2767740
12/3/2024,M,61580,109,109,109,218
12/3/2024,P,3596263,6692,6692,6692,3118472
12/3/2024,T,323043,517,1034,517,67727
12/4/2024,AC,33242,48,48,48,#NUM!
12/4/2024,B,21004,20,20,20,760
12/4/2024,C,6500788,7717,23151,7717,3843066
12/4/2024,E,12236862,36382,72764,36382,3674582
12/4/2024,G,990868,4116,4116,4116,707952
12/4/2024,M,68147,32,32,32,1888
12/4/2024,P,5163250,10891,21782,10891,1622759
12/4/2024,T,194359,639,1278,639,258795
12/5/2024,AC,22498,64,64,64,#NUM!
12/5/2024,B,86135,114,114,114,4788
12/5/2024,C,2938254,6294,12588,6294,1711968
12/5/2024,E,6604362,23936,23936,23936,8688768
12/5/2024,G,4328605,1742,3484,1742,867516
12/5/2024,M,23370,202,202,202,4444
12/5/2024,P,6531107,4104,8208,4104,36936
12/5/2024,T,358914,277,554,277,301099
12/6/2024,AC,54577,52,52,52,#NUM!
12/6/2024,B,109486,68,68,68,3536
12/6/2024,C,3078329,2020,2020,2020,414100
12/6/2024,E,9196547,16036,32072,16036,2934588
12/6/2024,G,5125780,723,1446,723,634071
12/6/2024,M,44181,52,52,52,2652
12/6/2024,P,9053603,8581,8581,8581,5208667
12/6/2024,T,310546,349,698,349,262797
12/6/2024,N,67044,194,388,194,#NUM!
12/7/2024,AC,54173,45,45,45,#NUM!
12/7/2024,B,55965,163,163,163,652
12/7/2024,C,35890,3373,3373,3373,364284
12/7/2024,E,8842563,37263,74526,37263,12781209
12/7/2024,G,5449699,4584,9168,4584,3630528
12/7/2024,M,81851,169,169,169,4225
12/7/2024,P,2709622,10158,10158,10158,5079000
12/7/2024,T,80636,220,220,220,118360
12/7/2024,N,33953,137,274,137,#NUM!
12/8/2024,AC,43368,51,51,51,#NUM!
12/8/2024,B,15431,84,84,84,3696
12/8/2024,C,1657650,10764,43056,10764,96876
12/8/2024,E,13241538,47352,47352,47352,4735200
12/8/2024,G,2968351,4167,8334,4167,3900312
12/8/2024,M,17298,105,105,105,2730
12/8/2024,P,2765233,8856,17712,8856,1009584
12/8/2024,T,182862,742,742,742,413294
12/8/2024,N,58623,205,615,205,#NUM!
12/9/2024,AC,6934,47,47,47,#NUM!
12/9/2024,B,55878,155,155,155,8215
12/9/2024,C,3291263,1195,1195,1195,541335
12/9/2024,E,11229750,33952,33952,33952,7401536
12/9/2024,G,5531620,2087,4174,2087,2066130
12/9/2024,M,79959,202,202,202,9090
12/9/2024,P,7974541,1872,1872,1872,318240
12/9/2024,T,83857,562,1124,562,377102
12/9/2024,N,13050,152,456,152,#NUM!
12/10/2024,AC,56176,57,57,57,#NUM!
12/10/2024,B,55735,91,91,91,455
12/10/2024,C,2644360,4398,17592,4398,1851558
12/10/2024,E,3347451,45633,91266,45633,4152603
12/10/2024,G,4981925,525,525,525,62475
12/10/2024,M,87272,192,192,192,576
12/10/2024,P,2389633,7854,7854,7854,1052436
12/10/2024,T,42252,694,694,694,740498
12/11/2024,AC,31032,85,85,85,#NUM!
12/11/2024,B,101985,94,94,94,1410
12/11/2024,C,6911979,3263,13052,3263,1142050
12/11/2024,E,6347434,2176,2176,2176,332928
12/11/2024,G,2200610,686,686,686,94668
12/11/2024,M,29781,166,166,166,4150
12/11/2024,P,5593195,4013,4013,4013,1187848
12/11/2024,T,120776,407,407,407,271469
12/12/2024,AC,25322,75,75,75,#NUM!
12/12/2024,B,107121,145,145,145,2030
12/12/2024,C,5448262,6973,20919,6973,1847845
12/12/2024,E,1701872,45549,45549,45549,6604605
12/12/2024,G,3741609,646,1292,646,346256
12/12/2024,M,33215,79,79,79,1422
12/12/2024,P,9566602,7609,15218,7609,5744795
12/12/2024,T,410632,587,587,587,4696
12/13/2024,AC,16604,25,25,25,#NUM!
12/13/2024,B,45545,77,77,77,2002
12/13/2024,C,90162,10222,40888,10222,551988
